lncrna_id,partner_id,partner_name,pearson_r,pvalue,gene_description,gene_name,organism,pident,evalue,bitscore
Cp_V2_contig_4950,Cp_V2_contig_7848,.,0.9246,0.000129,synthase 11,KCS11,Arabidopsis thaliana,84.831,1.01e-104,315.0
Cp_V2_contig_4950,Cp_V2_contig_1461,.,0.9245,0.000129,complex subunit 4A,ALY1,Arabidopsis thaliana,65.517,4.04e-60,189.0
Cp_V2_contig_4950,Cp_V2_contig_13938,.,0.924,0.000133,HOMOLOG OF MAMMALIAN LYST-INTERACTING PROTEIN 5,LIP5,Arabidopsis thaliana,80.822,5.8e-82,257.0
Cp_V2_contig_4950,Cp_V2_contig_14368,.,0.923,0.00014,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_40304,.,0.9216,0.00015,embryogenesis abundant protein 31,RAB28,Arabidopsis thaliana,62.0,2.89e-13,67.0
Cp_V2_contig_4950,Cp_V2_contig_32562,.,0.9191,0.00017,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_26352,.,0.9182,0.000177,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_9545,.,0.9182,0.000177,carrier protein CoAc2,COAC2,Arabidopsis thaliana,72.468,6.920000000000001e-167,471.0
Cp_V2_contig_4950,Cp_V2_contig_11204,.,0.9181,0.000178,"mitochondrial-processing peptidase subunit beta, mitochondrial",MPPbeta,Arabidopsis thaliana,81.102,0.0,612.0
Cp_V2_contig_4950,Cp_V2_contig_377,.,0.9178,0.00018,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_12781,.,0.9176,0.000182,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_6241,.,0.9174,0.000184,repressor ILP1,ILP1,Arabidopsis thaliana,46.784,3.27e-143,444.0
Cp_V2_contig_4950,Cp_V2_contig_47327,.,0.9173,0.000185,galactinol--sucrose galactosyltransferase 2,RFS2,Arabidopsis thaliana,69.869,4.82e-102,315.0
Cp_V2_contig_4950,Cp_V2_contig_339,.,0.9172,0.000186,receptor-associated factor homolog 1a,TRAF1A,Arabidopsis thaliana,68.831,6.09e-168,501.0
Cp_V2_contig_4950,Cp_V2_contig_18945,.,0.9171,0.000187,"A1 PLIP2, chloroplastic",PLIP2,Arabidopsis thaliana,67.493,1.66e-154,464.0
Cp_V2_contig_4950,Cp_V2_contig_672,.,0.9171,0.000186,"3,5-epimerase 2",GME-2,Oryza sativa subsp. japonica,94.795,0.0,735.0
Cp_V2_contig_4950,Cp_V2_contig_2079,.,0.917,0.000188,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_27498,.,0.9168,0.00019,casein kinase II subunit alpha-2,HD6,Oryza sativa subsp. japonica,89.796,1.3e-25,94.7
Cp_V2_contig_4950,Cp_V2_contig_16108,.,0.9167,0.00019,ataxin-3 homolog,Os01g0851400,Oryza sativa subsp. japonica,60.0,6.61e-49,162.0
Cp_V2_contig_4950,Cp_V2_contig_36163,.,0.9165,0.000192,protein PCC13-62,,Craterostigma plantagineum,97.98,1.82e-61,192.0
Cp_V2_contig_4950,Cp_V2_contig_2948,.,0.916,0.000197,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_37429,.,0.9159,0.000197,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_46907,.,0.9159,0.000198,protein PCC13-62,,Craterostigma plantagineum,97.368,1.95e-16,77.0
Cp_V2_contig_4950,Cp_V2_contig_6397,.,0.9154,0.000202,ATP-dependent RNA helicase 21,RH21,Arabidopsis thaliana,86.27,0.0,741.0
Cp_V2_contig_4950,Cp_V2_contig_44233,.,0.9144,0.000212,protein PCC27-45,,Craterostigma plantagineum,95.556,1.53e-22,89.4
Cp_V2_contig_4950,Cp_V2_contig_8206,.,0.9138,0.000217,protein dnaJ 49,ATJ49,Arabidopsis thaliana,65.432,9.64e-33,119.0
Cp_V2_contig_4950,Cp_V2_contig_16567,.,0.9129,0.000227,finger C3HC-type protein 1-like,zc3hc1,Xenopus laevis,26.347,6.93e-06,53.1
Cp_V2_contig_4950,Cp_V2_contig_7547,.,0.9128,0.000228,homolog subfamily C member 28,Dnajc28,Mus musculus,36.429,1.96e-16,78.2
Cp_V2_contig_4950,Cp_V2_contig_6459,.,0.9126,0.000229,domain-containing protein 1,bsdc1,Xenopus tropicalis,29.63,5.28e-14,77.0
Cp_V2_contig_4950,Cp_V2_contig_5702,.,0.9125,0.000231,pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH6,MEE29,Arabidopsis thaliana,76.991,7.69e-43,157.0
Cp_V2_contig_4950,Cp_V2_contig_5393,.,0.912,0.000236,"2, chloroplastic",Os05g0200100,Oryza sativa subsp. japonica,83.688,1.5e-87,260.0
Cp_V2_contig_4950,Cp_V2_contig_35454,.,0.9118,0.000237,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_3544,.,0.9113,0.000243,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_6533,.,0.9104,0.000252,UBX domain-containing protein 10,PUX10,Arabidopsis thaliana,66.667,7.58e-19,83.2
Cp_V2_contig_4950,Cp_V2_contig_10790,.,0.9103,0.000254,domain-containing protein ECT2,ECT2,Arabidopsis thaliana,55.649,9.23e-170,500.0
Cp_V2_contig_4950,Cp_V2_contig_23462,.,0.9078,0.000283,"LIKE EARLY STARVATION, chloroplastic",LESV,Arabidopsis thaliana,47.619,1.75e-07,55.1
Cp_V2_contig_4950,Cp_V2_contig_26026,.,0.9078,0.000283,"6-phosphogluconolactonase 4, chloroplastic",OsI_031067,Oryza sativa subsp. indica,66.667,1.62e-28,108.0
Cp_V2_contig_4950,Cp_V2_contig_29178,.,0.9075,0.000286,initiation factor eIF2B subunit alpha,eif2b1,Dictyostelium discoideum,48.276,3.92e-51,174.0
Cp_V2_contig_4950,Cp_V2_contig_1380,.,0.9066,0.000297,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_23261,.,0.9064,0.0003,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_8765,.,0.9063,0.000301,"thiolase 2, peroxisomal",PED1,Arabidopsis thaliana,82.845,1.28e-123,363.0
Cp_V2_contig_4950,Cp_V2_contig_17304,.,0.9062,0.000302,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_1243,.,0.9061,0.000303,cytidylyltransferase 2,CCT2,Arabidopsis thaliana,76.496,3.2500000000000004e-124,358.0
Cp_V2_contig_4950,Cp_V2_contig_20784,.,0.9057,0.000309,L,,Sesamum indicum,73.881,5.98e-46,152.0
Cp_V2_contig_4950,Cp_V2_contig_14142,.,0.9055,0.000311,division protein PDV1,PDV1,Arabidopsis thaliana,50.376,4.26e-78,244.0
Cp_V2_contig_4950,Cp_V2_contig_13805,.,0.9049,0.000319,protein At3g56470,At3g56470,Arabidopsis thaliana,44.086,1.94e-73,235.0
Cp_V2_contig_4950,Cp_V2_contig_7514,.,0.9045,0.000324,D beta 1,PLDBETA1,Arabidopsis thaliana,73.29,0.0,1417.0
Cp_V2_contig_4950,Cp_V2_contig_1000,.,0.9044,0.000325,complex subunit SWI3D,SWI3D,Arabidopsis thaliana,48.629,9.11e-145,449.0
Cp_V2_contig_4950,Cp_V2_contig_43581,.,0.9042,0.000328,protein 17,DIR17,Arabidopsis thaliana,52.727,1.21e-26,107.0
Cp_V2_contig_4950,Cp_V2_contig_16079,.,0.9036,0.000336,GTP-binding protein 1,spg1,Schizosaccharomyces pombe (strain 972 / ATCC 24843),42.64,4.72e-53,177.0
Cp_V2_contig_4950,Cp_V2_contig_1681,.,0.9035,0.000337,factor 8A,PRP8A,Arabidopsis thaliana,92.255,0.0,1063.0
Cp_V2_contig_4950,Cp_V2_contig_8612,.,0.9035,0.000337,insoluble isoenzyme 1,INV1,Daucus carota,66.667,1.64e-39,146.0
Cp_V2_contig_4950,Cp_V2_contig_2291,.,0.903,0.000344,protein kinase catalytic subunit alpha KIN10,KIN10,Arabidopsis thaliana,80.645,0.0,827.0
Cp_V2_contig_4950,Cp_V2_contig_21764,.,0.9028,0.000347,kinase G-2,CDKG-2,Oryza sativa subsp. japonica,71.429,5.99e-12,69.3
Cp_V2_contig_4950,Cp_V2_contig_12798,.,0.9021,0.000356,"repeat-containing protein At5g13770, chloroplastic",At5g13770,Arabidopsis thaliana,57.143,1.55e-125,377.0
Cp_V2_contig_4950,Cp_V2_contig_34533,.,0.902,0.000358,ACID-INSENSITIVE 5-like protein 3,DPBF4,Arabidopsis thaliana,36.596,1.97e-30,116.0
Cp_V2_contig_4950,Cp_V2_contig_4031,.,0.9019,0.000359,translation initiation factor isoform 4G-2,Os02g0611500,Oryza sativa subsp. japonica,82.746,6.3e-168,488.0
Cp_V2_contig_4950,Cp_V2_contig_22199,.,0.9017,0.000362,,,,,,
Cp_V2_contig_4950,Cp_V2_contig_5205,.,0.9014,0.000367,,CUL1,Oryza sativa subsp. japonica,86.681,0.0,806.0
Cp_V2_contig_4950,Cp_V2_contig_3614,.,0.9012,0.000369,protein pKIWI502,pKIWI502,Actinidia deliciosa,49.057,1.04e-10,60.1
Cp_V2_contig_4950,Cp_V2_contig_4663,.,0.9011,0.000371,WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 1,WEB1,Arabidopsis thaliana,62.5,4.24e-36,132.0
Cp_V2_contig_4950,Cp_V2_contig_9777,.,0.9005,0.00038,translation initiation factor isoform 4G-1,EIF(ISO)4G1,Arabidopsis thaliana,37.313,3.12e-18,83.6
Cp_V2_contig_4950,Cp_V2_contig_16337,.,0.9003,0.000383,factor 3B subunit 4,SF3B4,Homo sapiens,46.667,7.06e-17,84.0
Cp_V2_contig_551,Cp_V2_contig_23992,.,0.9838,0.0,allergen Ole e 8,,Olea europaea,59.732,5.51e-55,176.0
Cp_V2_contig_551,Cp_V2_contig_37850,.,0.9804,1e-06,"aldo-keto reductase, chloroplastic",AKR4C9,Arabidopsis thaliana,78.75,3.8e-39,136.0
Cp_V2_contig_551,Cp_V2_contig_45899,.,0.9803,1e-06,exchanger 4,NHX4,Arabidopsis thaliana,71.429,1.17e-169,488.0
Cp_V2_contig_551,Cp_V2_contig_24081,.,0.9797,1e-06,embryogenesis abundant protein 6,LEA6,Arabidopsis thaliana,43.878,1.08e-12,65.1
Cp_V2_contig_551,Cp_V2_contig_29767,.,0.978,1e-06,multiplication protein 1,TOM1,Nicotiana tabacum,79.134,2.6399999999999998e-136,391.0
Cp_V2_contig_551,Cp_V2_contig_13584,.,0.9777,1e-06,,,,,,
Cp_V2_contig_551,Cp_V2_contig_13780,.,0.9768,1e-06,"CURVATURE THYLAKOID 1D, chloroplastic",CURT1D,Arabidopsis thaliana,51.724,5.740000000000001e-21,92.0
Cp_V2_contig_551,Cp_V2_contig_58,.,0.9761,1e-06,pyrophosphokinase 1,TPK1,Arabidopsis thaliana,67.157,1.75e-97,291.0
Cp_V2_contig_551,Cp_V2_contig_33310,.,0.976,1e-06,"hydroperoxide glutathione peroxidase, chloroplastic",,Pisum sativum,86.111,1.34e-13,67.4
Cp_V2_contig_551,Cp_V2_contig_25880,.,0.9758,1e-06,protein At2g24330,At2g24330,Arabidopsis thaliana,58.427,1.3999999999999999e-61,201.0
Cp_V2_contig_551,Cp_V2_contig_6376,.,0.9737,2e-06,,,,,,
Cp_V2_contig_551,Cp_V2_contig_3083,.,0.9728,2e-06,,SYT1,Arabidopsis thaliana,74.455,0.0,790.0
Cp_V2_contig_551,Cp_V2_contig_1533,.,0.9727,2e-06,"aminotransferase, cytoplasmic",,Daucus carota,85.608,0.0,738.0
Cp_V2_contig_551,Cp_V2_contig_2128,.,0.9725,2e-06,,GRXC2,Arabidopsis thaliana,77.57,1.9100000000000002e-56,177.0
Cp_V2_contig_551,Cp_V2_contig_10726,.,0.9698,4e-06,protein,GBF,Mesembryanthemum crystallinum,87.151,1.78e-114,328.0
Cp_V2_contig_551,Cp_V2_contig_25283,.,0.9695,4e-06,,,,,,
Cp_V2_contig_551,Cp_V2_contig_32420,.,0.9684,4e-06,transcription factor Y subunit C-2,NFYC2,Arabidopsis thaliana,78.906,4.8e-68,213.0
Cp_V2_contig_551,Cp_V2_contig_17052,.,0.9661,6e-06,,,,,,
Cp_V2_contig_551,Cp_V2_contig_14382,.,0.9658,6e-06,finger A20 and AN1 domain-containing stress-associated protein 4,SAP4,Oryza sativa subsp. japonica,48.246,5.37e-31,111.0
Cp_V2_contig_551,Cp_V2_contig_14662,.,0.9643,7e-06,,,,,,
Cp_V2_contig_551,Cp_V2_contig_5104,.,0.9638,7e-06,"aldolase 3, chloroplastic",FBA3,Arabidopsis thaliana,86.802,0.0,699.0
Cp_V2_contig_551,Cp_V2_contig_45503,.,0.9637,7e-06,,,,,,
Cp_V2_contig_551,Cp_V2_contig_24162,.,0.9626,8e-06,"dehydrogenase TIC 32, chloroplastic",TIC32,Pisum sativum,66.495,1.1e-93,280.0
Cp_V2_contig_551,Cp_V2_contig_11289,.,0.9619,9e-06,proteinase inhibitor,,Vigna unguiculata,61.053,1.95e-39,129.0
Cp_V2_contig_551,Cp_V2_contig_12810,.,0.9614,9e-06,proteinase inhibitor 6,CYS6,Arabidopsis thaliana,61.667,2.7e-17,77.0
Cp_V2_contig_551,Cp_V2_contig_3837,.,0.9605,1e-05,zipper protein HAT5,HAT5,Arabidopsis thaliana,46.358,5.46e-35,130.0
Cp_V2_contig_551,Cp_V2_contig_21708,.,0.9594,1.1e-05,ubiquitin protein ligase RIE1,RIE1,Arabidopsis thaliana,59.936,3.37e-92,286.0
Cp_V2_contig_551,Cp_V2_contig_11007,.,0.9587,1.2e-05,incorporator 3,SERINC3,Pongo abelii,28.913,6.13e-43,162.0
Cp_V2_contig_551,Cp_V2_contig_10048,.,0.9578,1.3e-05,12,PER12,Arabidopsis thaliana,62.046,4.96e-142,413.0
Cp_V2_contig_551,Cp_V2_contig_18155,.,0.9566,1.5e-05,protein kinase regulatory subunit gamma-1,KING1,Arabidopsis thaliana,60.925,1.9000000000000002e-166,475.0
Cp_V2_contig_551,Cp_V2_contig_16525,.,0.9565,1.5e-05,,,,,,
Cp_V2_contig_551,Cp_V2_contig_26525,.,0.9548,1.7e-05,transporter 2,PROT2,Arabidopsis thaliana,69.364,4.73e-86,262.0
Cp_V2_contig_551,Cp_V2_contig_27725,.,0.9537,1.9e-05,"dehydrogenase TIC 32, chloroplastic",TIC32,Arabidopsis thaliana,72.396,2.16e-90,272.0
Cp_V2_contig_551,Cp_V2_contig_5597,.,0.9535,1.9e-05,"aarF domain-containing protein kinase At1g71810, chloroplastic",At1g71810,Arabidopsis thaliana,65.274,0.0,878.0
Cp_V2_contig_551,Cp_V2_contig_10120,.,0.9532,2e-05,"galactosyltransferase SFR2, chloroplastic",SFR2,Arabidopsis thaliana,57.471,5.22e-28,110.0
Cp_V2_contig_551,Cp_V2_contig_46902,.,0.9523,2.1e-05,cytidylyltransferase 1,CCT1,Arabidopsis thaliana,80.769,1.0199999999999999e-23,95.5
Cp_V2_contig_551,Cp_V2_contig_9550,.,0.9499,2.6e-05,TANC2,TANC2,Homo sapiens,38.462,5.47e-16,76.6
Cp_V2_contig_551,Cp_V2_contig_32418,.,0.9497,2.6e-05,IIIx synthase,UGT94-289-1,Siraitia grosvenorii,46.865,6e-85,269.0
Cp_V2_contig_551,Cp_V2_contig_19606,.,0.9495,2.7e-05,,,,,,
Cp_V2_contig_551,Cp_V2_contig_1856,.,0.9477,3.1e-05,shock 70 kDa protein,HSP70,Zea mays,73.529,8.149999999999999e-34,128.0
Cp_V2_contig_551,Cp_V2_contig_11798,.,0.9466,3.3e-05,acid transporter AVT6C,AVT6C,Arabidopsis thaliana,64.578,8.91e-158,454.0
Cp_V2_contig_551,Cp_V2_contig_38011,.,0.9465,3.4e-05,cytidylyltransferase 2,CCT2,Arabidopsis thaliana,67.045,2.82e-74,231.0
Cp_V2_contig_551,Cp_V2_contig_38638,.,0.9453,3.7e-05,,,,,,
Cp_V2_contig_551,Cp_V2_contig_17170,.,0.9439,4e-05,factor MYB73,MYB73,Arabidopsis thaliana,47.569,4.55e-73,234.0
Cp_V2_contig_551,Cp_V2_contig_13783,.,0.9426,4.4e-05,choline kinase 2,At1g74320,Arabidopsis thaliana,66.864,3.53e-170,483.0
Cp_V2_contig_551,Cp_V2_contig_46183,.,0.9421,4.6e-05,"stress protein DSP-22, chloroplastic",DSP-22,Craterostigma plantagineum,77.612,7.24e-26,98.2
Cp_V2_contig_551,Cp_V2_contig_2779,.,0.9418,4.7e-05,protein 6A,LARP6A,Arabidopsis thaliana,51.485,8.36e-78,247.0
Cp_V2_contig_551,Cp_V2_contig_21685,.,0.9414,4.8e-05,"reductase, chloroplastic (Fragment)",GOR,Nicotiana tabacum,82.677,6.23e-154,445.0
Cp_V2_contig_551,Cp_V2_contig_11871,.,0.9408,5e-05,protease SBT3.17,SBT3.17,Arabidopsis thaliana,47.561,2.35e-14,72.8
Cp_V2_contig_551,Cp_V2_contig_10968,.,0.9396,5.4e-05,c,CC-1,Oryza sativa subsp. japonica,87.5,1.94e-68,209.0
Cp_V2_contig_551,Cp_V2_contig_3733,.,0.9379,6e-05,voltage-gated potassium channel subunit beta,KAB1,Arabidopsis thaliana,84.451,0.0,598.0
Cp_V2_contig_551,Cp_V2_contig_3865,.,0.9355,7e-05,domain-containing protein JA2L,JA2L,Solanum lycopersicum,66.216,1.1299999999999998e-54,178.0
Cp_V2_contig_551,Cp_V2_contig_2705,.,0.9354,7.1e-05,FREE1,FREE1,Arabidopsis thaliana,62.162,1.1499999999999999e-131,399.0
Cp_V2_contig_551,Cp_V2_contig_2326,.,0.9349,7.2e-05,"kinase, peroxisomal",PMK,Arabidopsis thaliana,67.54,0.0,600.0
Cp_V2_contig_551,Cp_V2_contig_37548,.,0.9348,7.3e-05,,,,,,
Cp_V2_contig_551,Cp_V2_contig_10892,.,0.9326,8.3e-05,,At1g47710,Arabidopsis thaliana,68.159,1.78e-82,254.0
Cp_V2_contig_551,Cp_V2_contig_12179,.,0.9325,8.4e-05,,,,,,
Cp_V2_contig_551,Cp_V2_contig_7475,.,0.9323,8.5e-05,,,,,,
Cp_V2_contig_551,Cp_V2_contig_9538,.,0.9314,8.9e-05,"protein, chloroplastic",,Solanum tuberosum,70.943,2.27e-113,335.0
Cp_V2_contig_551,Cp_V2_contig_11082,.,0.93,9.7e-05,ceramidase 3,NCER3,Arabidopsis thaliana,74.809,3.51e-130,389.0
Cp_V2_contig_551,Cp_V2_contig_26647,.,0.9271,0.000113,phosphoglycerate mutase,,Zea mays,75.862,1.55e-155,449.0
Cp_V2_contig_551,Cp_V2_contig_8331,.,0.9246,0.000129,protein RABC1,RABC1,Arabidopsis thaliana,89.175,2.05e-126,360.0
Cp_V2_contig_551,Cp_V2_contig_31777,.,0.9228,0.000141,(S)-NAD(P)H-hydrate dehydratase,VIT_05s0020g02800,Vitis vinifera,76.341,3.3e-174,493.0
Cp_V2_contig_551,Cp_V2_contig_24960,.,0.9223,0.000145,reductase,,Hordeum vulgare,68.254,9.3e-23,94.0
Cp_V2_contig_551,Cp_V2_contig_13515,.,0.9206,0.000158,,,,,,
Cp_V2_contig_551,Cp_V2_contig_30041,.,0.9203,0.00016,carboxyl-terminal hydrolase 19,UBP19,Arabidopsis thaliana,63.077,7.21e-143,422.0
Cp_V2_contig_551,Cp_V2_contig_15088,.,0.9191,0.00017,protein phosphatase 2C 60,At4g31860,Arabidopsis thaliana,62.763,5.54e-151,432.0
Cp_V2_contig_551,Cp_V2_contig_38417,.,0.9184,0.000176,"zinc metalloprotease EGY3, chloroplastic",EGY3,Oryza sativa subsp. japonica,56.364,5.53e-16,76.6
Cp_V2_contig_551,Cp_V2_contig_14207,.,0.918,0.000179,chain acyl-CoA synthetase 8,LACS8,Arabidopsis thaliana,71.036,0.0,660.0
Cp_V2_contig_551,Cp_V2_contig_45465,.,0.916,0.000197,"stress protein DSP-22, chloroplastic",DSP-22,Craterostigma plantagineum,80.198,4.9e-45,149.0
Cp_V2_contig_551,Cp_V2_contig_2303,.,0.9137,0.000219,PIN-LIKES 7,PILS7,Arabidopsis thaliana,57.143,1.27e-152,440.0
Cp_V2_contig_551,Cp_V2_contig_24396,.,0.9133,0.000222,,,,,,
Cp_V2_contig_551,Cp_V2_contig_8615,.,0.913,0.000226,,,,,,
Cp_V2_contig_551,Cp_V2_contig_28730,.,0.9112,0.000244,dehydrogenase,LGALDH,Arabidopsis thaliana,60.256,3.05e-26,102.0
Cp_V2_contig_551,Cp_V2_contig_34533,.,0.9098,0.000259,ACID-INSENSITIVE 5-like protein 3,DPBF4,Arabidopsis thaliana,36.596,1.97e-30,116.0
Cp_V2_contig_551,Cp_V2_contig_6504,.,0.9094,0.000264,,,,,,
Cp_V2_contig_551,Cp_V2_contig_35060,.,0.9077,0.000283,fructokinase-7,At5g51830,Arabidopsis thaliana,71.473,2.95e-171,484.0
Cp_V2_contig_551,Cp_V2_contig_20242,.,0.9069,0.000294,FLX-like 3,FLXL3,Arabidopsis thaliana,44.086,1.02e-42,149.0
Cp_V2_contig_551,Cp_V2_contig_23383,.,0.9065,0.000298,,,,,,
Cp_V2_contig_551,Cp_V2_contig_26026,.,0.9059,0.000306,"6-phosphogluconolactonase 4, chloroplastic",OsI_031067,Oryza sativa subsp. indica,66.667,1.62e-28,108.0
Cp_V2_contig_551,Cp_V2_contig_22202,.,0.9042,0.000328,,,,,,
Cp_V2_contig_551,Cp_V2_contig_1097,.,0.9031,0.000343,factor DIVARICATA,DIVARICATA,Antirrhinum majus,52.717,1.17e-56,185.0
Cp_V2_contig_551,Cp_V2_contig_18571,.,0.903,0.000344,lyase,GLYI-11,Oryza sativa subsp. japonica,84.127,1.63e-29,112.0
Cp_V2_contig_551,Cp_V2_contig_37809,.,0.9011,0.00037,phosphate phosphatase gamma,LPPG,Arabidopsis thaliana,63.636,9.52e-22,91.7
Cp_V2_contig_551,Cp_V2_contig_7739,.,0.9003,0.000382,,,,,,
Cp_V2_contig_551,Cp_V2_contig_19357,.,0.9001,0.000385,"hydratase, cytoplasmic (Fragment)",,Solanum tuberosum,83.929,3.5199999999999997e-141,411.0
Cp_V2_contig_6094,Cp_V2_contig_4331,.,0.9635,7e-06,cyclohydrolase 1,GCH1,Solanum lycopersicum,65.502,0.0,593.0
Cp_V2_contig_6094,Cp_V2_contig_15027,.,0.945,3.7e-05,,,,,,
Cp_V2_contig_6094,Cp_V2_contig_900,.,0.9322,8.5e-05,"reductase 2, chloroplastic",APR2,Arabidopsis thaliana,81.119,1.1e-177,501.0
Cp_V2_contig_6094,Cp_V2_contig_1607,.,0.9264,0.000117,2-1,GGCT2;1,Arabidopsis thaliana,84.043,4.36e-57,182.0
Cp_V2_contig_6094,Cp_V2_contig_5216,.,0.9258,0.000121,DNA-binding protein TGA-2.1,TGA21,Nicotiana tabacum,64.938,3.98e-149,436.0
Cp_V2_contig_6094,Cp_V2_contig_37659,.,0.9248,0.000128,"repair RAD52-like protein 2, chloroplastic",RAD52-2,Arabidopsis thaliana,76.224,2.51e-62,202.0
Cp_V2_contig_6094,Cp_V2_contig_31695,.,0.914,0.000215,protein At1g01500,At1g01500,Arabidopsis thaliana,43.607,2.34e-44,160.0
Cp_V2_contig_6094,Cp_V2_contig_694,.,0.9054,0.000313,"polymerase sigma factor sigE, chloroplastic/mitochondrial",SIGE,Arabidopsis thaliana,54.813,3.1e-129,383.0
Cp_V2_contig_6094,Cp_V2_contig_10695,.,0.9053,0.000314,transcription factor 50,BZIP50,Oryza sativa subsp. japonica,74.194,1.78e-08,53.5
Cp_V2_contig_670,Cp_V2_contig_24081,.,0.9908,0.0,embryogenesis abundant protein 6,LEA6,Arabidopsis thaliana,43.878,1.08e-12,65.1
Cp_V2_contig_670,Cp_V2_contig_13780,.,0.9902,0.0,"CURVATURE THYLAKOID 1D, chloroplastic",CURT1D,Arabidopsis thaliana,51.724,5.740000000000001e-21,92.0
Cp_V2_contig_670,Cp_V2_contig_24162,.,0.9828,0.0,"dehydrogenase TIC 32, chloroplastic",TIC32,Pisum sativum,66.495,1.1e-93,280.0
Cp_V2_contig_670,Cp_V2_contig_23992,.,0.9817,0.0,allergen Ole e 8,,Olea europaea,59.732,5.51e-55,176.0
Cp_V2_contig_670,Cp_V2_contig_1533,.,0.9807,1e-06,"aminotransferase, cytoplasmic",,Daucus carota,85.608,0.0,738.0
Cp_V2_contig_670,Cp_V2_contig_58,.,0.9803,1e-06,pyrophosphokinase 1,TPK1,Arabidopsis thaliana,67.157,1.75e-97,291.0
Cp_V2_contig_670,Cp_V2_contig_29767,.,0.9777,1e-06,multiplication protein 1,TOM1,Nicotiana tabacum,79.134,2.6399999999999998e-136,391.0
Cp_V2_contig_670,Cp_V2_contig_17052,.,0.9774,1e-06,,,,,,
Cp_V2_contig_670,Cp_V2_contig_16525,.,0.9759,1e-06,,,,,,
Cp_V2_contig_670,Cp_V2_contig_45503,.,0.9741,2e-06,,,,,,
Cp_V2_contig_670,Cp_V2_contig_1856,.,0.9723,2e-06,shock 70 kDa protein,HSP70,Zea mays,73.529,8.149999999999999e-34,128.0
Cp_V2_contig_670,Cp_V2_contig_11289,.,0.9721,3e-06,proteinase inhibitor,,Vigna unguiculata,61.053,1.95e-39,129.0
Cp_V2_contig_670,Cp_V2_contig_14382,.,0.9716,3e-06,finger A20 and AN1 domain-containing stress-associated protein 4,SAP4,Oryza sativa subsp. japonica,48.246,5.37e-31,111.0
Cp_V2_contig_670,Cp_V2_contig_33310,.,0.9715,3e-06,"hydroperoxide glutathione peroxidase, chloroplastic",,Pisum sativum,86.111,1.34e-13,67.4
Cp_V2_contig_670,Cp_V2_contig_9550,.,0.9713,3e-06,TANC2,TANC2,Homo sapiens,38.462,5.47e-16,76.6
Cp_V2_contig_670,Cp_V2_contig_13584,.,0.9703,3e-06,,,,,,
Cp_V2_contig_670,Cp_V2_contig_37850,.,0.9689,4e-06,"aldo-keto reductase, chloroplastic",AKR4C9,Arabidopsis thaliana,78.75,3.8e-39,136.0
Cp_V2_contig_670,Cp_V2_contig_27725,.,0.9662,6e-06,"dehydrogenase TIC 32, chloroplastic",TIC32,Arabidopsis thaliana,72.396,2.16e-90,272.0
Cp_V2_contig_670,Cp_V2_contig_3083,.,0.9646,7e-06,,SYT1,Arabidopsis thaliana,74.455,0.0,790.0
Cp_V2_contig_670,Cp_V2_contig_46183,.,0.9642,7e-06,"stress protein DSP-22, chloroplastic",DSP-22,Craterostigma plantagineum,77.612,7.24e-26,98.2
Cp_V2_contig_670,Cp_V2_contig_3865,.,0.9616,9e-06,domain-containing protein JA2L,JA2L,Solanum lycopersicum,66.216,1.1299999999999998e-54,178.0
Cp_V2_contig_670,Cp_V2_contig_45899,.,0.9606,1e-05,exchanger 4,NHX4,Arabidopsis thaliana,71.429,1.17e-169,488.0
Cp_V2_contig_670,Cp_V2_contig_12810,.,0.9592,1.2e-05,proteinase inhibitor 6,CYS6,Arabidopsis thaliana,61.667,2.7e-17,77.0
Cp_V2_contig_670,Cp_V2_contig_18155,.,0.9567,1.5e-05,protein kinase regulatory subunit gamma-1,KING1,Arabidopsis thaliana,60.925,1.9000000000000002e-166,475.0
Cp_V2_contig_670,Cp_V2_contig_6376,.,0.9555,1.6e-05,,,,,,
Cp_V2_contig_670,Cp_V2_contig_14662,.,0.9547,1.7e-05,,,,,,
Cp_V2_contig_670,Cp_V2_contig_2128,.,0.9532,2e-05,,GRXC2,Arabidopsis thaliana,77.57,1.9100000000000002e-56,177.0
Cp_V2_contig_670,Cp_V2_contig_25283,.,0.9501,2.6e-05,,,,,,
Cp_V2_contig_670,Cp_V2_contig_11871,.,0.95,2.6e-05,protease SBT3.17,SBT3.17,Arabidopsis thaliana,47.561,2.35e-14,72.8
Cp_V2_contig_670,Cp_V2_contig_10726,.,0.9492,2.7e-05,protein,GBF,Mesembryanthemum crystallinum,87.151,1.78e-114,328.0
