Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Cp_V2_contig_10258	.	Cp_V2_contig_10258	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10259	.	Cp_V2_contig_10259	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1026	.	Cp_V2_contig_1026	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10260	.	Cp_V2_contig_10260	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10261	.	Cp_V2_contig_10261	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10262	.	Cp_V2_contig_10262	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10263	.	Cp_V2_contig_10263	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10264	.	Cp_V2_contig_10264	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10265	.	Cp_V2_contig_10265	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10266	.	Cp_V2_contig_10266	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10267	.	Cp_V2_contig_10267	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10268	.	Cp_V2_contig_10268	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10269	.	Cp_V2_contig_10269	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1027	.	Cp_V2_contig_1027	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10270	.	Cp_V2_contig_10270	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10271	.	Cp_V2_contig_10271	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10272	.	Cp_V2_contig_10272	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10273	.	Cp_V2_contig_10273	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10274	.	Cp_V2_contig_10274	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10275	.	Cp_V2_contig_10275	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10276	.	Cp_V2_contig_10276	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10277	.	Cp_V2_contig_10277	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10278	.	Cp_V2_contig_10278	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10279	.	Cp_V2_contig_10279	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1028	.	Cp_V2_contig_1028	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10280	.	Cp_V2_contig_10280	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10281	.	Cp_V2_contig_10281	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10282	.	Cp_V2_contig_10282	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10283	.	Cp_V2_contig_10283	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10284	.	Cp_V2_contig_10284	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10285	.	Cp_V2_contig_10285	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10286	.	Cp_V2_contig_10286	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10287	.	Cp_V2_contig_10287	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10288	.	Cp_V2_contig_10288	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10289	.	Cp_V2_contig_10289	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1029	.	Cp_V2_contig_1029	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10290	.	Cp_V2_contig_10290	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10291	.	Cp_V2_contig_10291	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10292	.	Cp_V2_contig_10292	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10293	.	Cp_V2_contig_10293	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10294	.	Cp_V2_contig_10294	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10295	.	Cp_V2_contig_10295	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10296	.	Cp_V2_contig_10296	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10297	.	Cp_V2_contig_10297	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10298	.	Cp_V2_contig_10298	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10299	.	Cp_V2_contig_10299	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_103	.	Cp_V2_contig_103	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1030	.	Cp_V2_contig_1030	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10300	.	Cp_V2_contig_10300	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10301	.	Cp_V2_contig_10301	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10302	.	Cp_V2_contig_10302	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10303	.	Cp_V2_contig_10303	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10304	.	Cp_V2_contig_10304	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10305	.	Cp_V2_contig_10305	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10306	.	Cp_V2_contig_10306	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10307	.	Cp_V2_contig_10307	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10308	.	Cp_V2_contig_10308	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10309	.	Cp_V2_contig_10309	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1031	.	Cp_V2_contig_1031	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10310	.	Cp_V2_contig_10310	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10311	.	Cp_V2_contig_10311	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10312	.	Cp_V2_contig_10312	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10313	.	Cp_V2_contig_10313	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10314	.	Cp_V2_contig_10314	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10315	.	Cp_V2_contig_10315	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10316	.	Cp_V2_contig_10316	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10317	.	Cp_V2_contig_10317	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10318	.	Cp_V2_contig_10318	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10319	.	Cp_V2_contig_10319	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1032	.	Cp_V2_contig_1032	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10320	.	Cp_V2_contig_10320	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10321	.	Cp_V2_contig_10321	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10322	.	Cp_V2_contig_10322	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10323	.	Cp_V2_contig_10323	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10324	.	Cp_V2_contig_10324	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10325	.	Cp_V2_contig_10325	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10326	.	Cp_V2_contig_10326	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10327	.	Cp_V2_contig_10327	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10328	.	Cp_V2_contig_10328	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10329	.	Cp_V2_contig_10329	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1033	.	Cp_V2_contig_1033	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10330	.	Cp_V2_contig_10330	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10331	.	Cp_V2_contig_10331	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10332	.	Cp_V2_contig_10332	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10333	.	Cp_V2_contig_10333	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10334	.	Cp_V2_contig_10334	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10335	.	Cp_V2_contig_10335	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10336	.	Cp_V2_contig_10336	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10337	.	Cp_V2_contig_10337	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10338	.	Cp_V2_contig_10338	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10339	.	Cp_V2_contig_10339	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1034	.	Cp_V2_contig_1034	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10340	.	Cp_V2_contig_10340	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10341	.	Cp_V2_contig_10341	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10342	.	Cp_V2_contig_10342	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10343	.	Cp_V2_contig_10343	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10344	.	Cp_V2_contig_10344	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10345	.	Cp_V2_contig_10345	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10346	.	Cp_V2_contig_10346	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10347	.	Cp_V2_contig_10347	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10348	.	Cp_V2_contig_10348	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10349	.	Cp_V2_contig_10349	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1035	.	Cp_V2_contig_1035	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10350	.	Cp_V2_contig_10350	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10351	.	Cp_V2_contig_10351	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10352	.	Cp_V2_contig_10352	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10353	.	Cp_V2_contig_10353	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10354	.	Cp_V2_contig_10354	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10355	.	Cp_V2_contig_10355	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10356	.	Cp_V2_contig_10356	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10357	.	Cp_V2_contig_10357	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10358	.	Cp_V2_contig_10358	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10359	.	Cp_V2_contig_10359	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1036	.	Cp_V2_contig_1036	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10360	.	Cp_V2_contig_10360	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10361	.	Cp_V2_contig_10361	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10362	.	Cp_V2_contig_10362	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10363	.	Cp_V2_contig_10363	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10364	.	Cp_V2_contig_10364	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10365	.	Cp_V2_contig_10365	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10366	.	Cp_V2_contig_10366	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10367	.	Cp_V2_contig_10367	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10368	.	Cp_V2_contig_10368	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10369	.	Cp_V2_contig_10369	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1037	.	Cp_V2_contig_1037	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10370	.	Cp_V2_contig_10370	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10371	.	Cp_V2_contig_10371	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10372	.	Cp_V2_contig_10372	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10373	.	Cp_V2_contig_10373	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10374	.	Cp_V2_contig_10374	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10375	.	Cp_V2_contig_10375	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10376	.	Cp_V2_contig_10376	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10377	.	Cp_V2_contig_10377	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10378	.	Cp_V2_contig_10378	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10379	.	Cp_V2_contig_10379	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1038	.	Cp_V2_contig_1038	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10380	.	Cp_V2_contig_10380	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10381	.	Cp_V2_contig_10381	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10382	.	Cp_V2_contig_10382	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10383	.	Cp_V2_contig_10383	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10384	.	Cp_V2_contig_10384	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10385	.	Cp_V2_contig_10385	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10386	.	Cp_V2_contig_10386	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10387	.	Cp_V2_contig_10387	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10388	.	Cp_V2_contig_10388	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10389	.	Cp_V2_contig_10389	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1039	.	Cp_V2_contig_1039	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10390	.	Cp_V2_contig_10390	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10391	.	Cp_V2_contig_10391	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10392	.	Cp_V2_contig_10392	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10393	.	Cp_V2_contig_10393	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10394	.	Cp_V2_contig_10394	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10395	.	Cp_V2_contig_10395	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10396	.	Cp_V2_contig_10396	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10397	.	Cp_V2_contig_10397	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10398	.	Cp_V2_contig_10398	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10399	.	Cp_V2_contig_10399	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_104	.	Cp_V2_contig_104	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1040	.	Cp_V2_contig_1040	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10400	.	Cp_V2_contig_10400	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10401	.	Cp_V2_contig_10401	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10402	.	Cp_V2_contig_10402	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10403	.	Cp_V2_contig_10403	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10404	.	Cp_V2_contig_10404	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10405	.	Cp_V2_contig_10405	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10406	.	Cp_V2_contig_10406	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10407	.	Cp_V2_contig_10407	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10408	.	Cp_V2_contig_10408	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10409	.	Cp_V2_contig_10409	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1041	.	Cp_V2_contig_1041	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10410	.	Cp_V2_contig_10410	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10411	.	Cp_V2_contig_10411	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10412	.	Cp_V2_contig_10412	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10413	.	Cp_V2_contig_10413	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10414	.	Cp_V2_contig_10414	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10415	.	Cp_V2_contig_10415	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10416	.	Cp_V2_contig_10416	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10417	.	Cp_V2_contig_10417	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10418	.	Cp_V2_contig_10418	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10419	.	Cp_V2_contig_10419	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1042	.	Cp_V2_contig_1042	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10420	.	Cp_V2_contig_10420	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10421	.	Cp_V2_contig_10421	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10422	.	Cp_V2_contig_10422	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10423	.	Cp_V2_contig_10423	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10424	.	Cp_V2_contig_10424	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10425	.	Cp_V2_contig_10425	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10426	.	Cp_V2_contig_10426	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10427	.	Cp_V2_contig_10427	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10428	.	Cp_V2_contig_10428	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10429	.	Cp_V2_contig_10429	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1043	.	Cp_V2_contig_1043	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10430	.	Cp_V2_contig_10430	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10431	.	Cp_V2_contig_10431	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10432	.	Cp_V2_contig_10432	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10433	.	Cp_V2_contig_10433	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10434	.	Cp_V2_contig_10434	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10435	.	Cp_V2_contig_10435	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10436	.	Cp_V2_contig_10436	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10437	.	Cp_V2_contig_10437	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10438	.	Cp_V2_contig_10438	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10439	.	Cp_V2_contig_10439	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1044	.	Cp_V2_contig_1044	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10440	.	Cp_V2_contig_10440	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10441	.	Cp_V2_contig_10441	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10442	.	Cp_V2_contig_10442	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10443	.	Cp_V2_contig_10443	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10444	.	Cp_V2_contig_10444	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10445	.	Cp_V2_contig_10445	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10446	.	Cp_V2_contig_10446	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10447	.	Cp_V2_contig_10447	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10448	.	Cp_V2_contig_10448	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10449	.	Cp_V2_contig_10449	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1045	.	Cp_V2_contig_1045	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10450	.	Cp_V2_contig_10450	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10451	.	Cp_V2_contig_10451	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10452	.	Cp_V2_contig_10452	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10453	.	Cp_V2_contig_10453	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10454	.	Cp_V2_contig_10454	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10455	.	Cp_V2_contig_10455	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10456	.	Cp_V2_contig_10456	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10457	.	Cp_V2_contig_10457	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10458	.	Cp_V2_contig_10458	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10459	.	Cp_V2_contig_10459	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1046	.	Cp_V2_contig_1046	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10460	.	Cp_V2_contig_10460	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10461	.	Cp_V2_contig_10461	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10462	.	Cp_V2_contig_10462	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10463	.	Cp_V2_contig_10463	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10464	.	Cp_V2_contig_10464	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10465	.	Cp_V2_contig_10465	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10466	.	Cp_V2_contig_10466	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10467	.	Cp_V2_contig_10467	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10468	.	Cp_V2_contig_10468	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10469	.	Cp_V2_contig_10469	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1047	.	Cp_V2_contig_1047	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10470	.	Cp_V2_contig_10470	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10471	.	Cp_V2_contig_10471	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10472	.	Cp_V2_contig_10472	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10473	.	Cp_V2_contig_10473	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10474	.	Cp_V2_contig_10474	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10475	.	Cp_V2_contig_10475	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10476	.	Cp_V2_contig_10476	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10477	.	Cp_V2_contig_10477	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10478	.	Cp_V2_contig_10478	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10479	.	Cp_V2_contig_10479	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1048	.	Cp_V2_contig_1048	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10480	.	Cp_V2_contig_10480	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10481	.	Cp_V2_contig_10481	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10482	.	Cp_V2_contig_10482	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10483	.	Cp_V2_contig_10483	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10484	.	Cp_V2_contig_10484	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10485	.	Cp_V2_contig_10485	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10486	.	Cp_V2_contig_10486	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10487	.	Cp_V2_contig_10487	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10488	.	Cp_V2_contig_10488	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10489	.	Cp_V2_contig_10489	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1049	.	Cp_V2_contig_1049	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10490	.	Cp_V2_contig_10490	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10491	.	Cp_V2_contig_10491	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10492	.	Cp_V2_contig_10492	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10493	.	Cp_V2_contig_10493	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10494	.	Cp_V2_contig_10494	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10495	.	Cp_V2_contig_10495	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10496	.	Cp_V2_contig_10496	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10497	.	Cp_V2_contig_10497	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10498	.	Cp_V2_contig_10498	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10499	.	Cp_V2_contig_10499	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_105	.	Cp_V2_contig_105	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1050	.	Cp_V2_contig_1050	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10500	.	Cp_V2_contig_10500	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10501	.	Cp_V2_contig_10501	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10502	.	Cp_V2_contig_10502	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10503	.	Cp_V2_contig_10503	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10504	.	Cp_V2_contig_10504	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10505	.	Cp_V2_contig_10505	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10506	.	Cp_V2_contig_10506	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10507	.	Cp_V2_contig_10507	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10508	.	Cp_V2_contig_10508	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10509	.	Cp_V2_contig_10509	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1051	.	Cp_V2_contig_1051	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10510	.	Cp_V2_contig_10510	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10511	.	Cp_V2_contig_10511	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10512	.	Cp_V2_contig_10512	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10513	.	Cp_V2_contig_10513	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10514	.	Cp_V2_contig_10514	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10515	.	Cp_V2_contig_10515	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10516	.	Cp_V2_contig_10516	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10517	.	Cp_V2_contig_10517	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10518	.	Cp_V2_contig_10518	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10519	.	Cp_V2_contig_10519	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1052	.	Cp_V2_contig_1052	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10520	.	Cp_V2_contig_10520	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10521	.	Cp_V2_contig_10521	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10522	.	Cp_V2_contig_10522	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10523	.	Cp_V2_contig_10523	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_10524	.	Cp_V2_contig_10524	+	1	1000	0.0	0.0	0.0
